lng,lat
-5.42262,50.36542
-5.37,50.4377
-5.3696,50.4285
-5.3651,50.4671
-5.3139,50.5022
-5.2189,50.56949
-5.21,50.5685
-5.1559,50.639
-5.0264,50.6777
-4.9096,50.7503
-4.89924,50.73886
-4.8382,50.7758
-4.8046,50.7948
-4.7758,50.7843
-4.7443,50.8081
-4.7414,50.8063
-4.726,50.7823
-4.7792,50.7266
-4.7783,50.7438
-4.7676,50.7739
-4.7916,50.782
-4.7188,50.8292
-4.733,50.7575
-4.7337,50.7585
-4.7214,50.7183
-4.6509,50.7447
-4.6394,50.745
-4.6418,50.7383
