lng,lat
-5.58228,50.22438
-5.4531,50.2915
-5.5157,50.2802
-5.4412,50.332
-5.4324,50.3378
-5.35912,50.40831
-5.3419,50.4168
-5.3055,50.4128
-5.2536,50.4541
-5.1285,50.532
-5.0628,50.5577
-5.0038,50.5874
-4.9758,50.5875
-5.0158,50.5601
-5.0024,50.5714
-5.0694,50.5177
-5.0549,50.5567
-5.1171,50.5373
-5.0917,50.552
-5.1213,50.484
-5.1135,50.5058
-5.1044,50.5131
-5.0489,50.5527
-4.90541,50.58608
-4.8994,50.5842
